route_id,scenario,commodity,route_role,route_family_id,year,month,period,month_index,is_active,volume_tons,annualized_route_volume_tons,animation_intensity
RP007,proposed,rice,baseline_retained,F007,2027,4,2027-04,16,1,7873,92625,0.9
RP007,proposed,rice,baseline_retained,F007,2027,5,2027-05,17,1,7796,92625,0.891
RP007,proposed,rice,baseline_retained,F007,2027,6,2027-06,18,1,7719,92625,0.882
RP007,proposed,rice,baseline_retained,F007,2027,7,2027-07,19,1,7642,92625,0.874
RP007,proposed,rice,baseline_retained,F007,2027,8,2027-08,20,1,7564,92625,0.865
RP007,proposed,rice,baseline_retained,F007,2027,9,2027-09,21,1,7642,92625,0.874
RP007,proposed,rice,baseline_retained,F007,2027,10,2027-10,22,1,7719,92625,0.882
RP007,proposed,rice,baseline_retained,F007,2027,11,2027-11,23,1,7719,92625,0.882
RP007,proposed,rice,baseline_retained,F007,2027,12,2027-12,24,1,7719,92625,0.882
RP007,proposed,rice,baseline_retained,F007,2028,1,2028-01,25,1,7521,90250,0.882
RP007,proposed,rice,baseline_retained,F007,2028,2,2028-02,26,1,7521,90250,0.882
RP007,proposed,rice,baseline_retained,F007,2028,3,2028-03,27,1,7596,90250,0.891
RP007,proposed,rice,baseline_retained,F007,2028,4,2028-04,28,1,7671,90250,0.9
RP007,proposed,rice,baseline_retained,F007,2028,5,2028-05,29,1,7596,90250,0.891
RP007,proposed,rice,baseline_retained,F007,2028,6,2028-06,30,1,7521,90250,0.882
RP007,proposed,rice,baseline_retained,F007,2028,7,2028-07,31,1,7446,90250,0.874
RP007,proposed,rice,baseline_retained,F007,2028,8,2028-08,32,1,7370,90250,0.865
RP007,proposed,rice,baseline_retained,F007,2028,9,2028-09,33,1,7446,90250,0.874
RP007,proposed,rice,baseline_retained,F007,2028,10,2028-10,34,1,7521,90250,0.882
RP007,proposed,rice,baseline_retained,F007,2028,11,2028-11,35,1,7521,90250,0.882
RP007,proposed,rice,baseline_retained,F007,2028,12,2028-12,36,1,7521,90250,0.882
RP007,proposed,rice,baseline_retained,F007,2029,1,2029-01,37,1,7323,87875,0.882
RP007,proposed,rice,baseline_retained,F007,2029,2,2029-02,38,1,7323,87875,0.882
RP007,proposed,rice,baseline_retained,F007,2029,3,2029-03,39,1,7396,87875,0.891
RP007,proposed,rice,baseline_retained,F007,2029,4,2029-04,40,1,7469,87875,0.9
RP007,proposed,rice,baseline_retained,F007,2029,5,2029-05,41,1,7396,87875,0.891
RP007,proposed,rice,baseline_retained,F007,2029,6,2029-06,42,1,7323,87875,0.882
RP007,proposed,rice,baseline_retained,F007,2029,7,2029-07,43,1,7250,87875,0.874
RP007,proposed,rice,baseline_retained,F007,2029,8,2029-08,44,1,7176,87875,0.865
RP007,proposed,rice,baseline_retained,F007,2029,9,2029-09,45,1,7250,87875,0.874
RP007,proposed,rice,baseline_retained,F007,2029,10,2029-10,46,1,7323,87875,0.882
RP007,proposed,rice,baseline_retained,F007,2029,11,2029-11,47,1,7323,87875,0.882
RP007,proposed,rice,baseline_retained,F007,2029,12,2029-12,48,1,7323,87875,0.882
RP007,proposed,rice,baseline_retained,F007,2030,1,2030-01,49,1,7125,85500,0.882
RP007,proposed,rice,baseline_retained,F007,2030,2,2030-02,50,1,7125,85500,0.882
RP007,proposed,rice,baseline_retained,F007,2030,3,2030-03,51,1,7196,85500,0.891
RP007,proposed,rice,baseline_retained,F007,2030,4,2030-04,52,1,7268,85500,0.9
RP007,proposed,rice,baseline_retained,F007,2030,5,2030-05,53,1,7196,85500,0.891
RP007,proposed,rice,baseline_retained,F007,2030,6,2030-06,54,1,7125,85500,0.882
RP007,proposed,rice,baseline_retained,F007,2030,7,2030-07,55,1,7054,85500,0.874
RP007,proposed,rice,baseline_retained,F007,2030,8,2030-08,56,1,6982,85500,0.865
RP007,proposed,rice,baseline_retained,F007,2030,9,2030-09,57,1,7054,85500,0.874
RP007,proposed,rice,baseline_retained,F007,2030,10,2030-10,58,1,7125,85500,0.882
RP007,proposed,rice,baseline_retained,F007,2030,11,2030-11,59,1,7125,85500,0.882
RP007,proposed,rice,baseline_retained,F007,2030,12,2030-12,60,1,7125,85500,0.882
RP008,proposed,rice,baseline_retained,F008,2026,1,2026-01,1,1,7083,85000,0.882
RP008,proposed,rice,baseline_retained,F008,2026,2,2026-02,2,1,7083,85000,0.882
RP008,proposed,rice,baseline_retained,F008,2026,3,2026-03,3,1,7154,85000,0.891
RP008,proposed,rice,baseline_retained,F008,2026,4,2026-04,4,1,7225,85000,0.9
RP008,proposed,rice,baseline_retained,F008,2026,5,2026-05,5,1,7154,85000,0.891
RP008,proposed,rice,baseline_retained,F008,2026,6,2026-06,6,1,7083,85000,0.882
RP008,proposed,rice,baseline_retained,F008,2026,7,2026-07,7,1,7012,85000,0.874
RP008,proposed,rice,baseline_retained,F008,2026,8,2026-08,8,1,6942,85000,0.865
RP008,proposed,rice,baseline_retained,F008,2026,9,2026-09,9,1,7012,85000,0.874
RP008,proposed,rice,baseline_retained,F008,2026,10,2026-10,10,1,7083,85000,0.882
RP008,proposed,rice,baseline_retained,F008,2026,11,2026-11,11,1,7083,85000,0.882
RP008,proposed,rice,baseline_retained,F008,2026,12,2026-12,12,1,7083,85000,0.882
RP008,proposed,rice,baseline_retained,F008,2027,1,2027-01,13,1,6286,75438,0.882
RP008,proposed,rice,baseline_retained,F008,2027,2,2027-02,14,1,6286,75438,0.882
RP008,proposed,rice,baseline_retained,F008,2027,3,2027-03,15,1,6349,75438,0.891
RP008,proposed,rice,baseline_retained,F008,2027,4,2027-04,16,1,6412,75438,0.9
RP008,proposed,rice,baseline_retained,F008,2027,5,2027-05,17,1,6349,75438,0.891
RP008,proposed,rice,baseline_retained,F008,2027,6,2027-06,18,1,6286,75438,0.882
RP008,proposed,rice,baseline_retained,F008,2027,7,2027-07,19,1,6224,75438,0.874
RP008,proposed,rice,baseline_retained,F008,2027,8,2027-08,20,1,6161,75438,0.865
RP008,proposed,rice,baseline_retained,F008,2027,9,2027-09,21,1,6224,75438,0.874
RP008,proposed,rice,baseline_retained,F008,2027,10,2027-10,22,1,6286,75438,0.882
RP008,proposed,rice,baseline_retained,F008,2027,11,2027-11,23,1,6286,75438,0.882
RP008,proposed,rice,baseline_retained,F008,2027,12,2027-12,24,1,6286,75438,0.882
RP008,proposed,rice,baseline_retained,F008,2028,1,2028-01,25,1,5490,65875,0.882
RP008,proposed,rice,baseline_retained,F008,2028,2,2028-02,26,1,5490,65875,0.882
RP008,proposed,rice,baseline_retained,F008,2028,3,2028-03,27,1,5544,65875,0.891
RP008,proposed,rice,baseline_retained,F008,2028,4,2028-04,28,1,5599,65875,0.9
RP008,proposed,rice,baseline_retained,F008,2028,5,2028-05,29,1,5544,65875,0.891
RP008,proposed,rice,baseline_retained,F008,2028,6,2028-06,30,1,5490,65875,0.882
RP008,proposed,rice,baseline_retained,F008,2028,7,2028-07,31,1,5435,65875,0.874
RP008,proposed,rice,baseline_retained,F008,2028,8,2028-08,32,1,5380,65875,0.865
RP008,proposed,rice,baseline_retained,F008,2028,9,2028-09,33,1,5435,65875,0.874
RP008,proposed,rice,baseline_retained,F008,2028,10,2028-10,34,1,5490,65875,0.882
RP008,proposed,rice,baseline_retained,F008,2028,11,2028-11,35,1,5490,65875,0.882
RP008,proposed,rice,baseline_retained,F008,2028,12,2028-12,36,1,5490,65875,0.882
RP008,proposed,rice,baseline_retained,F008,2029,1,2029-01,37,1,4693,56313,0.882
RP008,proposed,rice,baseline_retained,F008,2029,2,2029-02,38,1,4693,56313,0.882
RP008,proposed,rice,baseline_retained,F008,2029,3,2029-03,39,1,4740,56313,0.891
RP008,proposed,rice,baseline_retained,F008,2029,4,2029-04,40,1,4787,56313,0.9
RP008,proposed,rice,baseline_retained,F008,2029,5,2029-05,41,1,4740,56313,0.891
RP008,proposed,rice,baseline_retained,F008,2029,6,2029-06,42,1,4693,56313,0.882
RP008,proposed,rice,baseline_retained,F008,2029,7,2029-07,43,1,4646,56313,0.874
RP008,proposed,rice,baseline_retained,F008,2029,8,2029-08,44,1,4599,56313,0.865
RP008,proposed,rice,baseline_retained,F008,2029,9,2029-09,45,1,4646,56313,0.874
RP008,proposed,rice,baseline_retained,F008,2029,10,2029-10,46,1,4693,56313,0.882
RP008,proposed,rice,baseline_retained,F008,2029,11,2029-11,47,1,4693,56313,0.882
RP008,proposed,rice,baseline_retained,F008,2029,12,2029-12,48,1,4693,56313,0.882
RP008,proposed,rice,baseline_retained,F008,2030,1,2030-01,49,1,3896,46750,0.882
RP008,proposed,rice,baseline_retained,F008,2030,2,2030-02,50,1,3896,46750,0.882
RP008,proposed,rice,baseline_retained,F008,2030,3,2030-03,51,1,3935,46750,0.891
RP008,proposed,rice,baseline_retained,F008,2030,4,2030-04,52,1,3974,46750,0.9
RP008,proposed,rice,baseline_retained,F008,2030,5,2030-05,53,1,3935,46750,0.891
RP008,proposed,rice,baseline_retained,F008,2030,6,2030-06,54,1,3896,46750,0.882
RP008,proposed,rice,baseline_retained,F008,2030,7,2030-07,55,1,3857,46750,0.874
RP008,proposed,rice,baseline_retained,F008,2030,8,2030-08,56,1,3818,46750,0.865
RP008,proposed,rice,baseline_retained,F008,2030,9,2030-09,57,1,3857,46750,0.874
RP008,proposed,rice,baseline_retained,F008,2030,10,2030-10,58,1,3896,46750,0.882
RP008,proposed,rice,baseline_retained,F008,2030,11,2030-11,59,1,3896,46750,0.882
RP008,proposed,rice,baseline_retained,F008,2030,12,2030-12,60,1,3896,46750,0.882
RP009,proposed,maize,baseline_retained,F009,2026,1,2026-01,1,1,13750,150000,0.884
RP009,proposed,maize,baseline_retained,F009,2026,2,2026-02,2,1,14000,150000,0.9
RP009,proposed,maize,baseline_retained,F009,2026,3,2026-03,3,1,13500,150000,0.868
RP009,proposed,maize,baseline_retained,F009,2026,4,2026-04,4,1,12250,150000,0.787
RP009,proposed,maize,baseline_retained,F009,2026,5,2026-05,5,1,11750,150000,0.755
RP009,proposed,maize,baseline_retained,F009,2026,6,2026-06,6,1,11250,150000,0.723
RP009,proposed,maize,baseline_retained,F009,2026,7,2026-07,7,1,11000,150000,0.707
RP009,proposed,maize,baseline_retained,F009,2026,8,2026-08,8,1,11125,150000,0.715
RP009,proposed,maize,baseline_retained,F009,2026,9,2026-09,9,1,11875,150000,0.763
RP009,proposed,maize,baseline_retained,F009,2026,10,2026-10,10,1,12500,150000,0.804
RP009,proposed,maize,baseline_retained,F009,2026,11,2026-11,11,1,13125,150000,0.844
RP009,proposed,maize,baseline_retained,F009,2026,12,2026-12,12,1,13875,150000,0.892
RP009,proposed,maize,baseline_retained,F009,2027,1,2027-01,13,1,12719,138750,0.884
RP009,proposed,maize,baseline_retained,F009,2027,2,2027-02,14,1,12950,138750,0.9
RP009,proposed,maize,baseline_retained,F009,2027,3,2027-03,15,1,12488,138750,0.868
RP009,proposed,maize,baseline_retained,F009,2027,4,2027-04,16,1,11331,138750,0.787
RP009,proposed,maize,baseline_retained,F009,2027,5,2027-05,17,1,10869,138750,0.755
RP009,proposed,maize,baseline_retained,F009,2027,6,2027-06,18,1,10406,138750,0.723
RP009,proposed,maize,baseline_retained,F009,2027,7,2027-07,19,1,10175,138750,0.707
RP009,proposed,maize,baseline_retained,F009,2027,8,2027-08,20,1,10291,138750,0.715
RP009,proposed,maize,baseline_retained,F009,2027,9,2027-09,21,1,10984,138750,0.763
RP009,proposed,maize,baseline_retained,F009,2027,10,2027-10,22,1,11562,138750,0.804
RP009,proposed,maize,baseline_retained,F009,2027,11,2027-11,23,1,12141,138750,0.844
RP009,proposed,maize,baseline_retained,F009,2027,12,2027-12,24,1,12834,138750,0.892
RP009,proposed,maize,baseline_retained,F009,2028,1,2028-01,25,1,11688,127500,0.884
RP009,proposed,maize,baseline_retained,F009,2028,2,2028-02,26,1,11900,127500,0.9
RP009,proposed,maize,baseline_retained,F009,2028,3,2028-03,27,1,11475,127500,0.868
RP009,proposed,maize,baseline_retained,F009,2028,4,2028-04,28,1,10412,127500,0.787
RP009,proposed,maize,baseline_retained,F009,2028,5,2028-05,29,1,9988,127500,0.755
RP009,proposed,maize,baseline_retained,F009,2028,6,2028-06,30,1,9562,127500,0.723
RP009,proposed,maize,baseline_retained,F009,2028,7,2028-07,31,1,9350,127500,0.707
RP009,proposed,maize,baseline_retained,F009,2028,8,2028-08,32,1,9456,127500,0.715
RP009,proposed,maize,baseline_retained,F009,2028,9,2028-09,33,1,10094,127500,0.763
RP009,proposed,maize,baseline_retained,F009,2028,10,2028-10,34,1,10625,127500,0.804
RP009,proposed,maize,baseline_retained,F009,2028,11,2028-11,35,1,11156,127500,0.844
RP009,proposed,maize,baseline_retained,F009,2028,12,2028-12,36,1,11794,127500,0.892
RP009,proposed,maize,baseline_retained,F009,2029,1,2029-01,37,1,10656,116250,0.884
RP009,proposed,maize,baseline_retained,F009,2029,2,2029-02,38,1,10850,116250,0.9
RP009,proposed,maize,baseline_retained,F009,2029,3,2029-03,39,1,10462,116250,0.868
RP009,proposed,maize,baseline_retained,F009,2029,4,2029-04,40,1,9494,116250,0.787
RP009,proposed,maize,baseline_retained,F009,2029,5,2029-05,41,1,9106,116250,0.755
RP009,proposed,maize,baseline_retained,F009,2029,6,2029-06,42,1,8719,116250,0.723
RP009,proposed,maize,baseline_retained,F009,2029,7,2029-07,43,1,8525,116250,0.707
RP009,proposed,maize,baseline_retained,F009,2029,8,2029-08,44,1,8622,116250,0.715
RP009,proposed,maize,baseline_retained,F009,2029,9,2029-09,45,1,9203,116250,0.763
RP009,proposed,maize,baseline_retained,F009,2029,10,2029-10,46,1,9687,116250,0.804
RP009,proposed,maize,baseline_retained,F009,2029,11,2029-11,47,1,10172,116250,0.844
RP009,proposed,maize,baseline_retained,F009,2029,12,2029-12,48,1,10753,116250,0.892
RP009,proposed,maize,baseline_retained,F009,2030,1,2030-01,49,1,9625,105000,0.884
RP009,proposed,maize,baseline_retained,F009,2030,2,2030-02,50,1,9800,105000,0.9
RP009,proposed,maize,baseline_retained,F009,2030,3,2030-03,51,1,9450,105000,0.868
RP009,proposed,maize,baseline_retained,F009,2030,4,2030-04,52,1,8575,105000,0.787
RP009,proposed,maize,baseline_retained,F009,2030,5,2030-05,53,1,8225,105000,0.755
RP009,proposed,maize,baseline_retained,F009,2030,6,2030-06,54,1,7875,105000,0.723
RP009,proposed,maize,baseline_retained,F009,2030,7,2030-07,55,1,7700,105000,0.707
RP009,proposed,maize,baseline_retained,F009,2030,8,2030-08,56,1,7788,105000,0.715
RP009,proposed,maize,baseline_retained,F009,2030,9,2030-09,57,1,8312,105000,0.763
RP009,proposed,maize,baseline_retained,F009,2030,10,2030-10,58,1,8750,105000,0.804
RP009,proposed,maize,baseline_retained,F009,2030,11,2030-11,59,1,9188,105000,0.844
RP009,proposed,maize,baseline_retained,F009,2030,12,2030-12,60,1,9712,105000,0.892
RP010,proposed,beans,baseline_retained,F010,2026,1,2026-01,1,1,4042,50000,0.839
RP010,proposed,beans,baseline_retained,F010,2026,2,2026-02,2,1,4167,50000,0.865
RP010,proposed,beans,baseline_retained,F010,2026,3,2026-03,3,1,4250,50000,0.883
RP010,proposed,beans,baseline_retained,F010,2026,4,2026-04,4,1,4292,50000,0.891
RP010,proposed,beans,baseline_retained,F010,2026,5,2026-05,5,1,4333,50000,0.9
RP010,proposed,beans,baseline_retained,F010,2026,6,2026-06,6,1,4167,50000,0.865
RP010,proposed,beans,baseline_retained,F010,2026,7,2026-07,7,1,4083,50000,0.848
RP010,proposed,beans,baseline_retained,F010,2026,8,2026-08,8,1,4000,50000,0.831
RP010,proposed,beans,baseline_retained,F010,2026,9,2026-09,9,1,4042,50000,0.839
RP010,proposed,beans,baseline_retained,F010,2026,10,2026-10,10,1,4167,50000,0.865
RP010,proposed,beans,baseline_retained,F010,2026,11,2026-11,11,1,4208,50000,0.874
RP010,proposed,beans,baseline_retained,F010,2026,12,2026-12,12,1,4250,50000,0.883
RP010,proposed,beans,baseline_retained,F010,2027,1,2027-01,13,1,3638,45000,0.839
RP010,proposed,beans,baseline_retained,F010,2027,2,2027-02,14,1,3750,45000,0.865
RP010,proposed,beans,baseline_retained,F010,2027,3,2027-03,15,1,3825,45000,0.883
RP010,proposed,beans,baseline_retained,F010,2027,4,2027-04,16,1,3862,45000,0.891
RP010,proposed,beans,baseline_retained,F010,2027,5,2027-05,17,1,3900,45000,0.9
RP010,proposed,beans,baseline_retained,F010,2027,6,2027-06,18,1,3750,45000,0.865
RP010,proposed,beans,baseline_retained,F010,2027,7,2027-07,19,1,3675,45000,0.848
RP010,proposed,beans,baseline_retained,F010,2027,8,2027-08,20,1,3600,45000,0.831
RP010,proposed,beans,baseline_retained,F010,2027,9,2027-09,21,1,3638,45000,0.839
RP010,proposed,beans,baseline_retained,F010,2027,10,2027-10,22,1,3750,45000,0.865
RP010,proposed,beans,baseline_retained,F010,2027,11,2027-11,23,1,3788,45000,0.874
RP010,proposed,beans,baseline_retained,F010,2027,12,2027-12,24,1,3825,45000,0.883
RP010,proposed,beans,baseline_retained,F010,2028,1,2028-01,25,1,3233,40000,0.839
RP010,proposed,beans,baseline_retained,F010,2028,2,2028-02,26,1,3333,40000,0.865
RP010,proposed,beans,baseline_retained,F010,2028,3,2028-03,27,1,3400,40000,0.883
RP010,proposed,beans,baseline_retained,F010,2028,4,2028-04,28,1,3433,40000,0.891
RP010,proposed,beans,baseline_retained,F010,2028,5,2028-05,29,1,3467,40000,0.9
RP010,proposed,beans,baseline_retained,F010,2028,6,2028-06,30,1,3333,40000,0.865
RP010,proposed,beans,baseline_retained,F010,2028,7,2028-07,31,1,3267,40000,0.848
RP010,proposed,beans,baseline_retained,F010,2028,8,2028-08,32,1,3200,40000,0.831
RP010,proposed,beans,baseline_retained,F010,2028,9,2028-09,33,1,3233,40000,0.839
RP010,proposed,beans,baseline_retained,F010,2028,10,2028-10,34,1,3333,40000,0.865
RP010,proposed,beans,baseline_retained,F010,2028,11,2028-11,35,1,3367,40000,0.874
RP010,proposed,beans,baseline_retained,F010,2028,12,2028-12,36,1,3400,40000,0.883
RP010,proposed,beans,baseline_retained,F010,2029,1,2029-01,37,1,2829,35000,0.839
RP010,proposed,beans,baseline_retained,F010,2029,2,2029-02,38,1,2917,35000,0.865
RP010,proposed,beans,baseline_retained,F010,2029,3,2029-03,39,1,2975,35000,0.883
RP010,proposed,beans,baseline_retained,F010,2029,4,2029-04,40,1,3004,35000,0.891
RP010,proposed,beans,baseline_retained,F010,2029,5,2029-05,41,1,3033,35000,0.9
RP010,proposed,beans,baseline_retained,F010,2029,6,2029-06,42,1,2917,35000,0.865
RP010,proposed,beans,baseline_retained,F010,2029,7,2029-07,43,1,2858,35000,0.848
RP010,proposed,beans,baseline_retained,F010,2029,8,2029-08,44,1,2800,35000,0.831
RP010,proposed,beans,baseline_retained,F010,2029,9,2029-09,45,1,2829,35000,0.839
RP010,proposed,beans,baseline_retained,F010,2029,10,2029-10,46,1,2917,35000,0.865
RP010,proposed,beans,baseline_retained,F010,2029,11,2029-11,47,1,2946,35000,0.874
RP010,proposed,beans,baseline_retained,F010,2029,12,2029-12,48,1,2975,35000,0.883
RP010,proposed,beans,baseline_retained,F010,2030,1,2030-01,49,1,2425,30000,0.839
RP010,proposed,beans,baseline_retained,F010,2030,2,2030-02,50,1,2500,30000,0.865
RP010,proposed,beans,baseline_retained,F010,2030,3,2030-03,51,1,2550,30000,0.883
RP010,proposed,beans,baseline_retained,F010,2030,4,2030-04,52,1,2575,30000,0.891
RP010,proposed,beans,baseline_retained,F010,2030,5,2030-05,53,1,2600,30000,0.9
RP010,proposed,beans,baseline_retained,F010,2030,6,2030-06,54,1,2500,30000,0.865
RP010,proposed,beans,baseline_retained,F010,2030,7,2030-07,55,1,2450,30000,0.848
RP010,proposed,beans,baseline_retained,F010,2030,8,2030-08,56,1,2400,30000,0.831
RP010,proposed,beans,baseline_retained,F010,2030,9,2030-09,57,1,2425,30000,0.839
RP010,proposed,beans,baseline_retained,F010,2030,10,2030-10,58,1,2500,30000,0.865
RP010,proposed,beans,baseline_retained,F010,2030,11,2030-11,59,1,2525,30000,0.874
RP010,proposed,beans,baseline_retained,F010,2030,12,2030-12,60,1,2550,30000,0.883
R101,proposed,maize,intervention_new,F01,2026,1,2026-01,1,0,0,0,0.884
R101,proposed,maize,intervention_new,F01,2026,2,2026-02,2,0,0,0,0.9
R101,proposed,maize,intervention_new,F01,2026,3,2026-03,3,0,0,0,0.868
R101,proposed,maize,intervention_new,F01,2026,4,2026-04,4,0,0,0,0.787
R101,proposed,maize,intervention_new,F01,2026,5,2026-05,5,0,0,0,0.755
R101,proposed,maize,intervention_new,F01,2026,6,2026-06,6,0,0,0,0.723
R101,proposed,maize,intervention_new,F01,2026,7,2026-07,7,0,0,0,0.707
R101,proposed,maize,intervention_new,F01,2026,8,2026-08,8,0,0,0,0.715
R101,proposed,maize,intervention_new,F01,2026,9,2026-09,9,0,0,0,0.763
R101,proposed,maize,intervention_new,F01,2026,10,2026-10,10,0,0,0,0.804
R101,proposed,maize,intervention_new,F01,2026,11,2026-11,11,0,0,0,0.844
R101,proposed,maize,intervention_new,F01,2026,12,2026-12,12,0,0,0,0.892
R101,proposed,maize,intervention_new,F01,2027,1,2027-01,13,1,16683,182000,0.972
R101,proposed,maize,intervention_new,F01,2027,2,2027-02,14,1,16987,182000,0.99
R101,proposed,maize,intervention_new,F01,2027,3,2027-03,15,1,16380,182000,0.955
R101,proposed,maize,intervention_new,F01,2027,4,2027-04,16,1,14863,182000,0.866
R101,proposed,maize,intervention_new,F01,2027,5,2027-05,17,1,14257,182000,0.831
R101,proposed,maize,intervention_new,F01,2027,6,2027-06,18,1,13650,182000,0.796
R101,proposed,maize,intervention_new,F01,2027,7,2027-07,19,1,13347,182000,0.778
R101,proposed,maize,intervention_new,F01,2027,8,2027-08,20,1,13498,182000,0.787
R101,proposed,maize,intervention_new,F01,2027,9,2027-09,21,1,14408,182000,0.84
R101,proposed,maize,intervention_new,F01,2027,10,2027-10,22,1,15167,182000,0.884
R101,proposed,maize,intervention_new,F01,2027,11,2027-11,23,1,15925,182000,0.928
R101,proposed,maize,intervention_new,F01,2027,12,2027-12,24,1,16835,182000,0.981
R101,proposed,maize,intervention_new,F01,2028,1,2028-01,25,1,28600,312000,0.884
R101,proposed,maize,intervention_new,F01,2028,2,2028-02,26,1,29120,312000,0.9
R101,proposed,maize,intervention_new,F01,2028,3,2028-03,27,1,28080,312000,0.868
R101,proposed,maize,intervention_new,F01,2028,4,2028-04,28,1,25480,312000,0.787
R101,proposed,maize,intervention_new,F01,2028,5,2028-05,29,1,24440,312000,0.755
R101,proposed,maize,intervention_new,F01,2028,6,2028-06,30,1,23400,312000,0.723
R101,proposed,maize,intervention_new,F01,2028,7,2028-07,31,1,22880,312000,0.707
R101,proposed,maize,intervention_new,F01,2028,8,2028-08,32,1,23140,312000,0.715
R101,proposed,maize,intervention_new,F01,2028,9,2028-09,33,1,24700,312000,0.763
R101,proposed,maize,intervention_new,F01,2028,10,2028-10,34,1,26000,312000,0.804
R101,proposed,maize,intervention_new,F01,2028,11,2028-11,35,1,27300,312000,0.844
R101,proposed,maize,intervention_new,F01,2028,12,2028-12,36,1,28860,312000,0.892
R101,proposed,maize,intervention_new,F01,2029,1,2029-01,37,1,38133,416000,0.884
R101,proposed,maize,intervention_new,F01,2029,2,2029-02,38,1,38827,416000,0.9
R101,proposed,maize,intervention_new,F01,2029,3,2029-03,39,1,37440,416000,0.868
R101,proposed,maize,intervention_new,F01,2029,4,2029-04,40,1,33973,416000,0.787
R101,proposed,maize,intervention_new,F01,2029,5,2029-05,41,1,32587,416000,0.755
R101,proposed,maize,intervention_new,F01,2029,6,2029-06,42,1,31200,416000,0.723
R101,proposed,maize,intervention_new,F01,2029,7,2029-07,43,1,30507,416000,0.707
R101,proposed,maize,intervention_new,F01,2029,8,2029-08,44,1,30853,416000,0.715
R101,proposed,maize,intervention_new,F01,2029,9,2029-09,45,1,32933,416000,0.763
R101,proposed,maize,intervention_new,F01,2029,10,2029-10,46,1,34667,416000,0.804
R101,proposed,maize,intervention_new,F01,2029,11,2029-11,47,1,36400,416000,0.844
R101,proposed,maize,intervention_new,F01,2029,12,2029-12,48,1,38480,416000,0.892
R101,proposed,maize,intervention_new,F01,2030,1,2030-01,49,1,43853,478400,0.884
R101,proposed,maize,intervention_new,F01,2030,2,2030-02,50,1,44651,478400,0.9
R101,proposed,maize,intervention_new,F01,2030,3,2030-03,51,1,43056,478400,0.868
R101,proposed,maize,intervention_new,F01,2030,4,2030-04,52,1,39069,478400,0.787
R101,proposed,maize,intervention_new,F01,2030,5,2030-05,53,1,37475,478400,0.755
R101,proposed,maize,intervention_new,F01,2030,6,2030-06,54,1,35880,478400,0.723
R101,proposed,maize,intervention_new,F01,2030,7,2030-07,55,1,35083,478400,0.707
R101,proposed,maize,intervention_new,F01,2030,8,2030-08,56,1,35481,478400,0.715
R101,proposed,maize,intervention_new,F01,2030,9,2030-09,57,1,37873,478400,0.763
R101,proposed,maize,intervention_new,F01,2030,10,2030-10,58,1,39867,478400,0.804
R101,proposed,maize,intervention_new,F01,2030,11,2030-11,59,1,41860,478400,0.844
R101,proposed,maize,intervention_new,F01,2030,12,2030-12,60,1,44252,478400,0.892
R102,proposed,maize,intervention_new,F02,2026,1,2026-01,1,0,0,0,0.884
R102,proposed,maize,intervention_new,F02,2026,2,2026-02,2,0,0,0,0.9
R102,proposed,maize,intervention_new,F02,2026,3,2026-03,3,0,0,0,0.868
R102,proposed,maize,intervention_new,F02,2026,4,2026-04,4,0,0,0,0.787
R102,proposed,maize,intervention_new,F02,2026,5,2026-05,5,0,0,0,0.755
R102,proposed,maize,intervention_new,F02,2026,6,2026-06,6,0,0,0,0.723
R102,proposed,maize,intervention_new,F02,2026,7,2026-07,7,0,0,0,0.707
R102,proposed,maize,intervention_new,F02,2026,8,2026-08,8,0,0,0,0.715
R102,proposed,maize,intervention_new,F02,2026,9,2026-09,9,0,0,0,0.763
R102,proposed,maize,intervention_new,F02,2026,10,2026-10,10,0,0,0,0.804
R102,proposed,maize,intervention_new,F02,2026,11,2026-11,11,0,0,0,0.844
R102,proposed,maize,intervention_new,F02,2026,12,2026-12,12,0,0,0,0.892
R102,proposed,maize,intervention_new,F02,2027,1,2027-01,13,0,0,0,0.884
R102,proposed,maize,intervention_new,F02,2027,2,2027-02,14,0,0,0,0.9
R102,proposed,maize,intervention_new,F02,2027,3,2027-03,15,0,0,0,0.868
R102,proposed,maize,intervention_new,F02,2027,4,2027-04,16,0,0,0,0.787
R102,proposed,maize,intervention_new,F02,2027,5,2027-05,17,0,0,0,0.755
R102,proposed,maize,intervention_new,F02,2027,6,2027-06,18,0,0,0,0.723
R102,proposed,maize,intervention_new,F02,2027,7,2027-07,19,0,0,0,0.707
R102,proposed,maize,intervention_new,F02,2027,8,2027-08,20,0,0,0,0.715
R102,proposed,maize,intervention_new,F02,2027,9,2027-09,21,0,0,0,0.763
R102,proposed,maize,intervention_new,F02,2027,10,2027-10,22,0,0,0,0.804
R102,proposed,maize,intervention_new,F02,2027,11,2027-11,23,0,0,0,0.844
R102,proposed,maize,intervention_new,F02,2027,12,2027-12,24,0,0,0,0.892
R102,proposed,maize,intervention_new,F02,2028,1,2028-01,25,1,9625,105000,0.972
R102,proposed,maize,intervention_new,F02,2028,2,2028-02,26,1,9800,105000,0.99
R102,proposed,maize,intervention_new,F02,2028,3,2028-03,27,1,9450,105000,0.955
R102,proposed,maize,intervention_new,F02,2028,4,2028-04,28,1,8575,105000,0.866
R102,proposed,maize,intervention_new,F02,2028,5,2028-05,29,1,8225,105000,0.831
R102,proposed,maize,intervention_new,F02,2028,6,2028-06,30,1,7875,105000,0.796
